zip code,graduate_or_professional,highSchool_or_higher,bachelors_or_higher
10009,21.8,87.5,58.8
83604,0,78.2,10.5
63131,35.9,98.8,78
92003,12.4,88.2,42.2
52214,5.7,93.9,19
03245,13.7,95.4,33.7
30187,9.1,91.2,23.7
78590,0,47.8,0
16932,5.8,93.3,26.8
78146,0,84.8,13.6
21665,29.3,95.8,53.1
14810,7.8,87.1,17
79373,3.4,79.8,17.5
14841,25.9,97.1,48.6
51510,5.1,88.9,18.4
61722,4.3,95.7,27
54904,10.8,94.7,38.3
16316,10.1,91.5,24
56381,5.8,91.4,19.8
56309,5.8,95.1,22.6
34442,10.8,91.2,27.1
73501,3.6,81,14
94402,29.3,94.8,62.7
61539,1.2,88.9,3.1
49262,5.4,87,12.8
16677,0,87.8,0
30412,7.1,87.5,7.1
55056,6.3,95.1,21.5
58713,0,83.3,5.6
74027,1.5,79.9,6.8
61011,13.2,96.3,29.4
02878,13.9,92.2,32.3
71461,4.9,87.5,19.3
99748,8.3,86.8,9.9
46149,6.3,95.6,20.4
10920,18.6,90.2,42
06378,26.6,95.8,55.5
49424,10.4,87.7,30.4
36575,3.4,85.2,15.6
74738,0.9,76.1,7
51030,5,94.2,34.1
77406,16.8,94.1,44.1
74084,1.1,82.9,5.6
32955,12.9,94.7,33.6
61437,1.6,89.8,15.3
95110,13,70.1,31.3
33947,8.1,95.5,24.5
47932,5.3,93.6,18.1
45856,6.4,88.3,15.2
38482,8.3,83.8,25
42041,6.5,81.9,14.2
55042,15.6,95.1,48.6
41833,0,77.6,6.5
70740,2,74,7.9
35054,6.3,81.9,16.1
32053,3.6,75.5,18
02660,11.7,96.1,34.7
43517,7.6,91.6,17.3
62956,0.7,82,7.3
03780,8.7,92,21.6
85298,17,97,47.7
79535,1.7,95,6.7
10455,2.5,59,10.9
87516,0,89,40
30552,12.4,87.5,31.7
51033,1.9,98.1,17.7
83263,5.9,90.9,18.9
59916,8.8,100,32.8
38015,3.3,77.1,11.3
68523,22.7,97.6,51.7
66871,8.1,90,25.1
15663,3.7,94.1,7.6
01029,13,91.2,29.9
02186,30.8,95.6,61.8
37931,16.4,93.5,42.8
98815,11.2,80.1,26.4
80824,4.6,82.4,35.9
70711,7.4,85.9,23.4
13136,6.2,92.1,13.1
15683,7.5,93.2,22.2
49402,5.4,89.8,19
81652,8.8,91.5,20.4
78358,3,81,16
74750,2.6,84.2,8.3
65610,7.1,89.5,22.1
25704,6,83.4,16.5
13625,15.8,91.4,27.7
53189,11.3,95.2,39.9
97733,4.1,81.6,4.1
50140,16.4,81.7,32.3
59432,0,82.9,13.5
46350,7.2,88.4,20.1
99516,24.4,97.5,54.6
61561,2.8,96,18.5
79039,9.2,89.7,25.8
78719,2.6,55.2,7.8
38558,16,93.3,39
38954,0.6,67.1,4.5
88426,9.7,92.7,17.7
07077,9.8,94.6,34
37924,6.3,88.3,18.8
21829,2.3,92.7,11
53186,11.6,92.1,36
08036,10.2,93.3,37.5
48749,4,85.5,7.6
28150,8.1,81.6,19.3
15764,3.7,92.6,13.2
72948,11.6,100,11.6
28170,3.8,82,12.3
17929,2.3,87.9,12.2
99117,1.3,89.3,15.5
40361,6.8,85.3,19.2
05486,25.8,95.2,52.2
64620,2.6,89.6,21.9
66427,3.5,92,16.8
68638,8.2,87.2,17.7
52217,0.8,93.4,7.4
27283,6.5,95.7,24.4
80649,0,92.9,9.1
23102,10,94.2,28.7
44890,3.3,83,12.4
69122,3.7,89.7,15.2
19118,37.3,94.7,67.3
03883,0,100,9.5
41604,6.6,61.7,6.6
44697,12.7,99.4,47.6
14747,5.1,86.7,11.5
40171,0,89.7,0
95310,7.5,93.5,21.1
49677,5.3,88,14.5
77302,6.1,84.1,19.2
06403,13.5,92,30.3
50636,3.6,92.6,16.6
55327,13.2,98.1,35.4
61851,2.5,92.2,16.8
14608,6.9,76.3,18.4
42301,8.5,87.8,21
07073,12.9,92.4,46.2
40923,5.8,57,5.8
63011,21.9,95.6,55.9
32439,6.8,88.1,23.3
60490,18,92.8,52.5
36693,12.7,94.2,36.4
18370,10.5,91.7,27.8
27301,8.1,88,27.6
38222,3.9,86.9,15.6
49690,17.3,97.2,42.6
79845,3.3,42.2,13.9
40346,8,84.8,11.1
68456,8.7,88.3,28.6
46049,6.8,89,23.1
68844,7.2,99.3,28.3
02894,15.9,90.5,20.1
99012,11.7,96,25.2
23123,5,79.6,14.5
53172,6.5,90.9,21
51241,12,88.2,29.6
31072,7,79.1,12.4
10965,19.8,90.2,43.1
72460,8.1,74.4,14.1
55953,4.3,88.3,16.7
88051,10.3,100,59.5
44449,2.5,87.3,9.6
74343,6.2,87.8,12.8
57317,3.5,83.9,20
91739,17.9,93,43.9
56258,8.2,92,30.7
61532,7.7,83.7,26.3
76251,1.8,80.3,13
13323,20.3,94.6,41.3
74128,2.9,78.2,11
16236,0,85.9,7.6
97396,6.1,91.4,16.5
59401,9.2,90.2,24.5
33953,8.6,92.6,21.6
54151,2.2,93.1,13.6
65051,2.8,89.7,16.1
63376,12.3,94.9,36.3
17921,4.5,87.4,14.9
46001,5.6,85.1,16.1
40949,5.1,86.6,5.1
45631,9.1,82,19.9
05161,26,91.9,53.7
10541,15.3,93.9,37.8
04849,16.2,97.8,40.9
23181,4.5,94.1,21.1
62336,0,88.9,0
85621,4.1,65,14.5
67133,10.6,93.7,30
90270,0.9,44.5,4.7
94951,11.7,93.1,44.2
55331,23,98.2,63.3
75567,2.7,93.7,11.6
10528,23.6,91.5,53
47020,1.2,91.9,8.6
47904,6.9,84.2,19.8
32034,16.1,94.2,41.5
41555,3.3,81.8,8.8
34251,7,83.6,17.9
66221,31,98.2,75.3
04042,6.1,95,22.2
29128,3,72.6,11.5
93453,8.4,92.7,21.9
52574,3.9,87.4,19.7
50519,5.7,94.9,11.9
14741,8.9,89,22.8
11370,7.7,73.4,21.8
45365,6.7,88.6,16.3
56125,0,76.3,3.4
17878,6.7,86.8,15.8
64489,4.2,85.9,18.6
62538,2.1,93.8,5.4
59255,4,79.4,12.6
95301,5,75,15.9
28112,4.6,80.3,16
20611,8.1,86.2,17.8
77091,4.9,74.2,14.1
27609,19.8,93.8,54.1
46140,8.4,92.7,24.8
84535,10.2,89.4,28
99559,9,86,21
62811,1.8,87.1,5.8
60016,13.5,89.4,39.5
21113,22.2,94.5,49.7
26278,3.6,82.7,3.6
38059,9.1,87.7,17.6
03301,17.5,91.8,39.3
41855,0,88.1,0
44656,3.8,92.9,9.9
85747,14,96,37.5
04859,8,97.5,25.5
95306,19,93.6,35.1
35462,3.6,72.5,12.3
67638,3,93.6,26.7
82604,7.6,92.5,22.6
48440,0,100,17.3
27587,17.2,94.6,51.1
29329,0,89,0
63653,3,79.9,6.7
67427,10,93.3,25.7
62685,9.1,91.7,26.9
31314,0,100,9.5
99654,5.9,91.7,18.2
20904,22.5,90.5,46.8
64165,28.2,100,40.8
14477,9.8,91.7,19.1
16680,3.5,91.8,15.8
71658,2.2,76.8,7.7
43319,0,95.8,13.5
72742,4.6,80.4,9.3
65742,10.4,92.7,27.2
23878,1.3,80.5,7.6
79565,0,83,8.8
12498,27.7,97.2,57
67003,6,90.6,20.2
87942,5.7,90.1,25.4
77517,1.7,87.6,11.2
78393,1.8,80.3,7.7
46201,4.3,75.3,15.8
56364,3.8,89.1,13.4
72769,6.5,69.2,18.3
03904,15.6,96.8,40.3
21052,7.7,97.3,10.4
57065,0,95.1,12.1
66215,18.5,92.9,49.7
53224,10,89.1,25.1
36303,8.9,85.2,24
85259,25.6,98.5,62.6
29653,5,85.5,16.6
98848,3.7,62.4,14.3
15434,2.2,82.8,7.3
99688,6.3,86.4,22.8
68130,20.6,98.7,59.2
66758,3.3,69.9,3.9
04776,4.1,89.5,13.9
53598,10.6,94.8,45.1
65280,0.5,75.7,1.5
35542,0,64.7,6.8
06762,29.3,96,55.2
12812,34.7,91.8,44.9
66402,9.3,97.1,34.1
29617,7.7,77.1,17.8
51639,7,93.4,20.9
74951,2.4,74.2,7.2
52806,8.3,92.7,24.6
57048,6.5,95,23
62067,9.8,94.7,24.3
67730,8.2,95.4,27.2
78662,8.1,90,17
15314,2.9,88.9,16.7
91911,4.6,70.4,16
15834,5.5,89.2,16.9
48453,2.9,86.8,11.7
78577,3.7,63.2,14.2
31005,12,94.7,28.5
38618,4.2,79,9.4
41139,5.1,92,16
31798,5,80.8,22.2
25637,2.5,77,2.5
95947,8.5,91.7,15.4
45645,3.7,85.9,12.1
10956,29,94.2,58.7
43210,57.1,100,86.5
89047,0,100,12.3
49058,6.8,90.7,18.5
01522,23.1,96.2,51.1
04694,4.2,91.1,16.8
91914,18.8,91.8,49
22460,5.4,78.2,11.2
48346,12.3,93.2,36.5
99741,16.1,87.9,31.2
71219,8.3,84,17.1
02827,10.4,94,29.5
27819,1.5,66.3,3
38674,5.1,87.8,5.1
08518,10.1,89.9,25.5
61240,9.1,94.7,31.1
35072,3.2,77.7,10.3
40210,2.3,77.8,6.3
24413,21.7,76.4,34
11385,8.5,82.2,25.2
78039,2.4,82.9,26.4
14466,6.5,96,14.5
47165,6.6,90.8,15.6
53544,7.9,96.4,24.2
19090,13.2,94,36.5
57528,2.5,95.5,15.9
54652,9.6,84.4,21.3
33573,13.7,94.8,30.9
75132,8.5,96.1,29.9
17779,52.4,100,61.3
30180,8,88,22.8
83834,4.9,92.4,4.9
61234,8.6,95.2,25.7
85306,7.6,91.2,21.5
35906,11.4,92.1,26.5
23093,9.2,85.4,23.8
70546,5.1,78.1,15.6
62203,8.3,84.3,15.9
32937,17.2,96.4,42.2
43747,0.4,74,2.9
06615,11.2,87.5,28.2
68736,1.1,87.2,15.8
46783,11.3,96.4,32.6
78672,1.7,83.8,15.7
68450,4.2,82.7,14.1
46356,6.3,92.7,18.3
44817,7.5,95,22.1
56083,1.8,91.3,15.2
15464,2.6,84,15.4
61761,17.9,96.6,49.2
05765,9,93.6,27.5
83427,4.3,96.5,28.2
16110,4.4,89.8,15
11930,27.9,93.7,48.5
48420,4.4,90.5,14.6
47460,5.7,86,14
98275,20.3,96.3,50.1
34481,9.2,90.5,26.9
17267,7,88.3,14.1
29070,5.2,83.1,17.3
88268,0,100,0
46162,2.7,89.6,5.9
15629,3.6,94.5,9.5
57790,9.1,98.7,24.3
48727,1.8,84.4,4.9
85749,24.9,97,53
28667,7.1,77.8,8.4
15537,5.5,83.9,13.8
14047,10.2,92.2,25.2
65679,6.3,93,15.1
67865,5.7,92,28.4
48532,7.2,91.9,20.7
71110,12.8,98.3,35.2
02072,12.9,90.7,36.7
72482,3.2,73.1,5.6
49664,14.9,96.1,34
05494,17.5,94.3,46
53508,8.9,96.9,33.8
61278,8.5,87.9,32.4
28705,4.4,80.2,15.1
46345,0,86.5,1.6
62460,4.9,96.8,14.8
48658,3.8,85.7,12.5
93001,12.1,84.9,31
37166,5.1,77.8,13.3
98851,6.2,80.9,14.7
46229,5.3,87.8,18
05050,8.7,68,13.6
23011,6.4,95.2,13
29541,3.5,80.3,11
13748,8.1,93,19.7
47357,5.6,85.4,23
56468,10.4,96.2,38.1
04015,7,88.1,21.5
41636,0,74.9,7.6
32641,4.9,82.3,15.8
46160,5.2,81.7,13.2
16841,4.6,88.7,14.5
99323,5.2,88.4,20.2
76857,7.9,91.1,24.3
95832,2.8,76.9,8.4
85638,5.4,93.7,16.4
71862,9.9,82.1,22.1
14532,8.5,91.1,21.7
99586,1.8,85.6,15.3
97494,0,100,0
99554,1.6,67.9,2.9
77010,50,98.7,89
63138,5.5,91.8,17.4
30648,5.2,74.3,13.3
15535,5,84.5,13.2
49629,19.3,94.5,39.6
67625,6.5,92.7,33.9
76177,10.2,98.9,46
68976,6.7,93.3,16.3
36037,7.6,81.7,18.2
82520,11.4,93.1,29.7
89045,2.8,92.6,13.3
23702,2.4,80.3,10.4
92310,10,99.3,33.4
04571,19.4,100,42.3
13618,11.3,95.1,26
35147,10.9,87.7,34.6
21212,27.3,93.3,52.1
72801,7.4,81.6,20.4
18034,18.5,94.5,44.9
15205,10.2,93.2,36.3
52031,8.3,89.7,21.7
81331,3.4,100,24.6
56467,8.1,94.5,29.4
15930,0,87.9,0
12921,10.8,90.7,22.5
44883,7.5,91.3,19.1
47639,11.4,97.5,32.5
87315,0,100,0
25565,1.3,78.4,4.4
54114,4.7,90.3,16.7
83402,8.3,89.2,26.4
15736,7.9,95.8,17
48881,7.8,94.4,23.1
29146,7.5,79.1,17
61883,3,90.9,10.7
80515,16.7,93.3,41.9
68961,4,96.2,22.3
20754,12,93.1,33.7
08045,12,89.9,28.5
51044,3.4,88.6,12
37171,5.6,64.2,5.6
57376,6.4,80.6,21.4
58649,0,91.5,18.1
41645,9.7,71.9,11.7
67552,2.5,83.6,13.7
63119,29,96.5,60.7
08807,27.3,95.1,57.5
18618,12.5,90.7,28.4
04676,12.7,95.7,42.6
80428,20.6,99.3,57.8
08041,13.1,92,27.5
53593,26.3,98.5,62
11106,16.1,85.2,47.7
74760,6.7,79,12.5
70506,9.5,88,31.3
67357,7.2,87.5,18.9
47283,4.1,90.6,13
60432,2.9,62.4,8.6
62839,5.5,89.8,16.5
50072,7.6,96.2,29.9
72672,0,67.3,8.8
16647,5.9,90.9,20.5
06605,7.8,71.9,21.6
60194,14.5,93.3,44.3
45810,15.8,91.5,31.1
87747,4.4,88.4,21.9
18447,8.5,94.2,28
84056,8.4,99.1,30.6
97760,6.7,92.7,24.4
19601,2.2,65.3,8.5
72024,6.5,85.7,19.6
17045,6.5,82.9,18.3
52249,2.2,92.9,15.3
30650,9.9,86.7,24
18622,9.6,78.2,23.4
68781,6.4,90.8,21.7
75474,2.7,77,10
03867,5.4,89,21
29829,5.8,80,17.6
67037,11.7,96.3,39.8
64741,20.8,99.5,41.6
58413,5.5,80.6,19.6
46366,4.6,79.8,12.7
29104,5.2,80.7,20.9
08828,11.5,93.2,30.7
91502,6.1,81.1,31.2
54462,3.9,87.3,6.4
23919,8.6,91.6,23
57049,15.2,91.4,35.7
19506,7.5,87,21.4
52774,1.2,96.4,6
97122,7,95.4,16.5
16625,1.7,85,10.5
45118,3.6,89.9,14.6
66781,11.3,83.4,23.5
36078,6.8,83.2,18.2
62451,3,92.3,14.3
97467,3.9,88.2,12.3
68644,2,94.3,17
47432,2.9,82.8,9.6
66941,4.7,95.3,8.1
91504,14.5,90.7,41.8
61540,4.9,95.3,13.8
87535,20.7,81.3,36.4
30683,10.5,83.8,28.3
71280,2,90.5,23.2
25164,1.4,76.3,3.4
97707,11.8,94.8,30.1
17563,4.7,76,12.5
35171,5.5,75.4,17.7
77871,11,87.4,23.5
40827,3.3,78.5,8
56534,6.6,88.1,18.9
73838,1.6,84.8,20
56280,2.3,95.7,8.2
21740,5.8,82.7,16.4
11224,14.5,80.4,35.1
17073,5.1,75.8,15.5
96816,16.5,92.7,44
97119,7.3,89.5,23.4
60954,6.2,85.1,12
78871,0,100,0
14222,31.7,92.3,63
51528,2,84.3,9.3
75181,8.9,87.4,25.4
48230,34,97.4,67
51350,1.3,90,14.1
24377,3.5,93.1,3.5
32440,6,75.2,13
63851,1.9,73.7,8.1
80743,5.4,95.5,18.9
32821,8.5,91.3,37.4
82844,0,100,0
60081,8.9,96.2,27.7
50597,2.7,96.7,18.8
30120,7.6,83.1,23.1
58736,3.9,88.2,17.5
75054,17.4,97.2,53.7
94304,54.8,97.5,81.2
55043,11.7,96.3,36.1
42154,4.3,71,16.4
72827,0,94.5,0
92020,7.7,83.1,22.7
93668,2,55,9.5
38871,7,79.2,17.1
76596,0.8,75.1,3.6
28382,2.4,82.7,12.8
11375,28,93.1,59.5
04002,4.9,90,17.9
26237,0.8,85.8,4.4
63447,7.6,81.3,12.4
68883,5,87.3,18.3
63091,6.3,89.5,12.7
19075,20.7,97.4,55.4
68309,0,79.5,1.2
49401,10.7,92.4,35.8
29168,3.3,85.5,15
02721,3,67.9,10
07524,1.4,68.8,9.2
17881,3,84.4,8.3
20009,47.2,93.2,79.3
04685,17.3,91,37
56156,7.8,91.7,26
28757,48.1,98.5,79.3
98280,26.4,90.1,59.4
56601,12.4,93.2,32.2
60113,7.4,82.2,13
37013,9.9,87.4,33.3
52225,3.8,89.4,4.5
44622,7.5,88.3,20.5
50129,7.8,92.1,24.6
28709,7.7,87.5,22.1
32340,5.8,81.4,13.5
07703,0,100,0
59018,6.5,92.6,34.3
97024,6.9,86.5,21.3
97431,8.9,86.7,24.8
71666,0,24,0
39534,3,100,32.8
84636,1.1,98.1,38.2
84337,5.8,91.8,19.4
43718,10.1,95.5,19.1
71661,0,79.4,5.7
49509,3.9,78.1,15.6
68922,3.2,91.5,11
26559,8.7,91.9,24.4
15501,6.9,88.3,17.5
47842,4.1,89.5,12.4
38670,2.2,73.7,7.8
50249,3.2,92.8,20.4
44285,50,100,50
68633,2.3,90.5,9.6
32571,10.2,92.3,32.1
41616,8.7,74.8,12.5
98326,5.2,84.8,16.7
66948,4.9,95.4,19.3
47270,0,97.1,10.7
08242,6,85.3,14.4
12917,3.7,84,13.2
73102,9.9,75.7,22.3
55353,3.4,95,20.2
91913,11.9,86.9,38
61336,4.4,87.9,28
53704,16.3,93.7,42.9
78355,5.1,69.4,15.9
25855,0,92.2,21.4
23156,12.7,88.2,18.5
08902,19.8,89.7,47.8
61318,6.6,91.6,13.7
73567,2.4,83.8,10.5
60302,38.2,95.7,68.2
59751,3.1,100,21.7
50616,4.6,86.4,22.7
40460,1.1,86.6,7.8
40958,4,63.2,4
64448,4.1,89,21
90036,24.7,97.5,68.2
28754,13.8,89,33.9
94404,34.3,96.4,68.9
18353,6.7,89.6,20.4
58418,1.2,86.4,15.6
06450,7.1,87.8,22.6
34433,4.8,88.4,15.7
96096,5.3,90,16.1
71419,2.4,79.5,7.8
76360,2.5,84.9,12.5
47859,7.1,87.9,15.2
48627,27.1,85.9,42.4
98526,5.1,84,16
53001,4.2,92.5,16.8
57375,3,82.3,21.7
12814,15.2,90.9,34.6
45764,3.4,85.5,9.9
71105,19.2,94,43.6
27814,4.9,84.3,20.5
08327,0.8,71.3,3.2
14783,6,89.8,7.5
40456,6.7,78.8,13.5
43323,1.7,98.8,9.9
47166,2.1,87.9,8.6
04472,8.6,93.8,20.7
97338,8.3,93.9,24.9
65457,28.2,100,28.2
02203,0,100,51.9
14801,7.5,88.1,16.8
37365,0,74.3,1.8
68359,4.5,93.3,19.3
42211,6.5,84.2,16.6
19132,2.3,79.5,7.8
54754,4.1,85.3,10.6
63962,0,54.5,0
93105,25.7,95,59.4
48708,6.2,88.4,17.9
66048,12.3,90.8,27
11207,4.5,76.9,15.2
53216,6.3,86.7,17.7
54876,6.2,87.9,24
24577,3.4,74,8.6
01107,3.5,55,11.6
62245,5,89.6,17.5
62915,4.9,86.4,11.7
36783,9.5,89.4,14.9
18420,0,73.7,0
06784,21,98.4,47.9
27009,6,95.4,32
93530,40,100,100
70403,6.6,83.3,20
02909,2.8,66.9,12.9
39756,2.8,71.4,16.6
47865,0,100,0
66607,1.9,72.7,8.2
78583,5.9,71.5,15.2
39335,4.3,81.5,9.6
67639,4,93.5,15.3
71303,13.9,92.2,29.7
89084,11.2,92.7,30.2
84638,5,99,34.5
64442,3.9,81.1,11.8
38964,0,87.4,0
24892,2.9,61,3.7
78801,3.7,70.1,14.4
04041,6.4,79.4,13.6
06423,15.8,93.5,37.6
76058,3.6,80.9,11.9
48653,7.3,91.9,17.9
02725,4.3,78.3,17.8
33026,15.7,93.9,40.8
85640,18.4,81.2,27.4
35960,7.6,80.4,14.7
16933,12.9,93,29.5
26323,0.9,81.3,4.6
05354,10,92.3,27.9
51552,5.5,96.2,21.5
61519,4.1,80.7,9.4
21629,9.2,87.1,21.3
30068,26.4,97.1,67
59326,1.2,91.4,8
15710,0,92.3,9.8
80526,22.1,96.6,51.2
56065,6.2,91.6,22.2
46786,0,100,0
50276,3.8,85.1,20.7
17888,5.6,85.4,15.2
85123,3.8,83.1,13.3
64833,0,88.9,1.9
03037,14.9,94.7,38.5
94901,19.2,82,46
92679,22,97.7,59.1
10518,33.7,98.4,81.5
60077,16.2,90.9,43.8
89822,1.8,87.3,5.2
12811,0,100,16.7
61739,7.6,94.8,16.4
77530,1.6,68.1,6.4
70815,7.9,88.9,26.5
37820,6.2,85.5,16.8
86047,4.6,75.5,9.5
06235,9.8,92.1,24.9
30157,6.7,90,20.1
43224,4.8,81.6,16.6
15241,32.7,98.2,68.8
62949,2.9,81.1,11.6
32405,9.7,91.2,25.3
15931,14.1,89,31.1
71667,4.5,82.2,12.2
02364,14,95,43.7
12138,13.1,89.3,26.5
28367,3.3,80,3.3
79377,5.9,77.1,22.9
40734,2.2,70.1,4.3
98177,26.2,95.8,62.8
67431,5.6,95.2,20.7
49919,8.6,85,18.7
62449,5.2,88,18.4
73437,0,100,0
15832,1.6,84.8,10.7
63537,7.1,88.6,18.7
06242,14.7,95.6,31.2
83655,4.1,90.6,16.4
67050,6,90.9,26
13088,12.9,92.8,32.6
48238,4,78.5,10
08840,26.1,94.5,56.2
37019,0,82.7,6.3
12863,18.1,94.9,38.6
05903,2.7,88.1,14.5
26138,0,100,0
28782,13.4,91.4,39.9
43985,0,78.2,0
62272,2.8,83.9,8.5
56271,2.9,90.1,16.5
90623,13.4,91,43.2
06374,6.1,86.5,15.4
56440,2.3,82.1,11
74871,8.8,89.4,21.3
78582,2.7,51.2,9.8
78132,16.5,96.6,47.4
64830,0,89.5,10.5
30104,2.8,84.1,10.8
17944,10.4,86.8,14.2
95602,11.5,93.8,31.3
21617,13.9,93.1,36.5
70753,0,53.9,0.7
84103,29.5,97.2,62.3
55944,7.9,96.8,27.7
18210,9.6,94.2,22.2
87014,6.9,79.2,18.9
05736,17.9,96.2,21.7
41062,0,100,0
58782,3.4,91.5,18.6
31323,4.8,76.8,12.8
76656,1.3,81.7,14.3
44102,6.4,74.7,17.3
56386,4.2,90.8,14.2
45804,3.1,77.8,8
01907,24.7,95.3,54.3
33838,2.2,71.6,7.9
72464,0,82.9,0
71426,4.1,76.7,7.3
12031,4.3,93.6,22
33759,9.1,89.7,29.9
22488,18,78.8,31.4
31029,9.1,81.5,20.9
79928,4.5,77.2,18.1
70441,9.2,78.2,14.4
49952,10,87.5,20
95526,4.9,97.1,14.1
56244,6.7,95.2,29.3
12187,19.8,97,31.2
29584,2.1,76.4,6.4
96119,0,83.6,0
45377,8.9,91.9,25.1
61062,5.6,95.9,20.2
48140,3.1,94.5,17.6
68102,17,88.9,45
61814,5.2,90.4,13.8
75792,2.9,87.1,11.3
18845,3.5,84.8,14.8
98256,1.7,87.6,21.1
85622,22.9,97.3,51.9
74446,3,87.2,14.6
53533,8.2,94.2,26.4
31535,5.5,78.8,16.5
22723,8.7,51.3,25.2
07023,24.9,98.5,63.9
36316,4.6,87,17.8
67428,2.7,84.1,16.2
56187,5.1,69.3,15.5
45319,12.8,95.3,27.2
33406,5.4,84.8,24.4
67526,4.7,89.5,18.2
05758,8.8,91.6,33.7
49657,3.9,88.9,14.9
54220,6.7,90.7,22.1
81050,7.9,85.8,19.1
46915,4.8,98.3,17
22535,0.9,86,11.7
96857,0.7,100,17.7
93285,8.4,91.3,16.7
98403,22.3,95.4,47.5
16921,1.9,90.4,7.7
90640,5.3,73,19.8
16045,2.7,90.8,13.1
08736,24.5,97.6,57
28398,3.3,73.1,9.1
76380,4.6,88,25.1
79036,1.8,87.2,8.9
50206,11.1,94.8,35.9
21214,15.8,91.8,34.6
78657,14.1,94.9,43.8
12976,27.7,100,56.6
37355,6.6,85.3,18.4
33782,8.4,89.5,22.5
57246,2.2,94.1,14.7
62537,13.5,100,13.5
29331,0,80.7,0
21530,7.6,88.6,19.7
83203,0,77,10.2
32511,0,100,31.3
58366,7,88.7,25.3
43917,5,89.7,11.2
82721,5.2,92.5,16.7
80403,24.6,96.9,60.8
63116,13.3,83.9,30.9
57335,4.8,90.7,24.7
73551,0,86,11.6
15772,3.1,83.6,8.3
23354,18.4,80.5,67
06351,9.4,88.9,20
50539,4.4,95.6,15.6
00631,1.6,57.5,15.7
97016,6,89,16.6
38016,13.5,95.6,39.4
06710,5.2,75,15.8
22401,18.7,91.3,42.9
40213,8.1,83.2,23.1
83803,5.2,89,13.9
30135,12.4,90.3,31
92019,11.1,90.6,33.1
43410,3.2,89.5,12.7
13694,9.8,93.6,25.2
32837,10,89.5,32.7
65324,8.9,85.5,17.8
43724,5.9,85,9.7
78228,3.2,71.1,12
64093,16.4,94.2,37
70086,6.1,77.5,15.6
00653,4.6,67.1,14.3
18229,6.8,91.5,21
56324,6.8,93.1,22.6
56260,3.3,91.7,14.8
75410,4.3,81.1,11.8
72683,7.7,78.3,20
99518,8.3,93.8,29.3
04495,2.7,81.6,10.4
50257,4.9,93.2,15.8
22943,32.8,85.8,38.8
45654,2.8,90.3,7.5
60439,12.8,95.4,39.3
45387,31.7,95.2,52.7
83712,31.2,98.2,66.2
68360,4.7,94.6,29.8
66418,0,96.9,20.8
91381,20.3,95.9,53.1
74523,7.3,83.4,18
12465,18,97.1,38.8
77096,24.4,91.1,52.1
63115,4.6,76,13.4
05254,22.2,98.6,71.5
97741,4.9,82.8,16.6
39356,0,80,1.5
14625,22.8,94.1,51
65076,6.2,80.7,20.7
37034,5.3,90.7,19.7
95524,22.5,94.8,49.6
17856,2.7,89.3,14.5
04987,7.4,89.1,19.9
54929,3.3,88.4,17.2
15224,18.6,93.3,43.6
67664,2.5,95.4,31.6
45384,18.1,92,23.7
46510,4.4,85.5,14.9
58560,7.5,93.3,20.8
12958,8.3,85.8,23.6
96773,12.2,100,36.7
81501,9.3,86.7,28.2
14615,5.1,84.7,20
53029,15.5,97.4,47.1
13112,15.3,94.2,23.8
71115,17.9,93.3,43.1
25420,6,89.7,20.8
58475,0,84.4,12.8
97029,13.5,96.3,28.8
27583,5.1,89.1,20.4
85395,14.4,91.9,36
55444,6.6,90.6,26.6
07034,18.6,92.7,48.2
86429,3.4,86.6,17
16028,5,86.4,14.9
12417,0,75.6,0
85757,3.3,82.5,16.2
29530,1.1,71.9,5.7
48353,13.9,94.3,38.9
64052,3.7,85.4,16.3
13904,6.8,88.1,19.9
46950,2.1,97,15.7
40440,0.7,79.3,3.4
54670,3.3,78.3,11
47220,6.2,84.1,16.3
47324,4,84.2,11.9
40941,0,58.2,0
12513,24.5,87.2,30
58529,4.6,91.1,21.5
30666,6.1,82.4,21.5
49330,3.7,88.5,16.1
97469,0.3,82.8,2.4
36206,7.1,82.8,17.6
53506,4.6,89.7,12.9
36071,0,62.6,6.1
75448,0,91.5,5.5
03307,5.8,95.3,17.4
20106,13.5,92.7,32.3
39330,7.6,88.5,14.5
96790,10.4,98.2,38
94591,7.8,91.5,30
97712,0,52.9,0
72524,0,81.3,0
06460,18.2,94.7,41.9
75928,0,96.1,3.3
08037,7.5,88,23.7
95134,40.8,94.1,73.2
02493,51.8,98.7,82.4
12856,4.7,100,66.1
46911,14.6,88.8,21.9
14433,7.1,83,11.2
31827,5.4,79.5,11
29379,4.5,81.5,14.2
32355,6.2,90.7,28.4
15697,4.8,89.2,17.7
97007,14,91.8,40.9
46539,1.5,77.2,11.5
64064,23.5,98.2,53.8
46348,5.8,89.8,11.4
55429,5.3,86,20.1
64858,0,100,49.1
72519,4.7,77,11.9
89102,5.2,75.5,15.6
25022,0,87.8,0
14604,17,80.3,31.4
00720,3.3,64.4,16.2
32578,18.7,95.9,44.1
66111,5.2,86.1,15.2
26763,1.6,89.5,10.2
57793,7.1,93,20.3
04943,5.6,87.3,14.6
16648,10.3,95,31.6
27865,1.4,94,14.6
98433,4.3,98.6,19.8
18053,8,92.6,19.1
40461,6.9,83.3,19.4
67741,5.7,67.9,14
47163,3.3,82.6,15.5
25083,0,97.1,6.4
72935,2.2,72.6,8.8
81423,8.1,90,29.6
