mean,median,stdev,lat,lon,zip_code
44203.0,35124.0,37776.0,32.9856,-94.3504,75563
67909.0,300000.0,44034.0,32.9819,-94.1422,75565
42067.0,28279.0,33268.0,33.1916,-94.3519,75567
78469.0,73956.0,48617.0,33.4573,-94.1258,75569
41137.5,32778.5,32396.0,33.1898,-94.6373,75571
47287.0,38945.0,35759.0,33.3612,-94.2645,75573
38501.0,22531.0,42662.0,33.186,-94.4666,75574
69384.0,62954.0,52270.0,32.6348,-94.8478,75605
43240.25,30291.5,39241.5,32.4816,-94.7243,75606
53383.75,107426.0,35976.5,32.5103,-94.7782,75608
60276.0,48397.0,46562.0,32.1771,-94.2497,75633
51891.0,30558.0,47417.0,33.0305,-94.7259,75638
41697.0,31547.0,36773.0,32.2192,-94.1404,75642
56709.0,49863.0,43450.0,32.0467,-94.259,75643
69794.0,49996.0,66308.0,32.7302,-94.9458,75644
64342.5,109548.0,49639.0,32.5507,-94.9389,75647
75718.0,176866.5,58147.0,32.543,-94.5727,75650
57873.67,46760.67,52935.0,32.2008,-94.7906,75653
43106.0,34614.5,38258.5,32.9937,-94.6066,75656
54797.0,33671.0,60583.0,32.764,-94.3447,75657
67154.5,52241.0,55769.0,32.5992,-94.2275,75661
71562.67,221561.33,47298.0,32.3795,-94.8573,75662
40341.0,33563.0,31918.5,32.5599,-94.3843,75670
69041.0,39502.0,77127.0,32.4934,-94.3677,75672
41090.5,31002.0,33757.0,31.9083,-94.6473,75681
46101.5,31451.0,48101.5,32.8043,-94.6919,75683
58542.0,44644.0,52976.0,32.2756,-94.9725,75684
51569.33,125939.67,42394.33,32.9718,-94.9531,75686
60169.0,51430.0,42386.0,32.535,-94.8936,75693
51872.25,38549.0,42556.5,32.3247,-95.3044,75701
45806.5,34364.5,42119.0,32.2867,-95.3064,75703
0.0,0.0,0.0,32.3551,-95.403,75704
48622.33,37797.67,36779.33,32.3458,-95.2918,75707
48064.0,124901.67,34591.67,32.3285,-95.2021,75750
40995.0,34315.0,35280.0,32.2008,-95.8757,75751
58849.0,48877.0,45087.0,32.4127,-95.6683,75754
52980.0,36649.0,53017.0,32.2512,-95.4995,75756
78281.0,64933.0,58415.0,32.1612,-95.3505,75757
70289.0,59625.0,52730.0,32.3069,-95.4737,75758
40012.0,31528.0,30159.0,31.8666,-94.9815,75760
61645.0,300000.0,58065.0,31.9715,-95.5524,75763
45931.33,35763.33,37047.0,31.9245,-95.2692,75766
43620.0,42814.0,33054.0,32.1459,-95.6019,75770
77187.0,70724.0,50794.0,32.4947,-95.4565,75771
67294.0,51864.0,48304.0,32.6813,-95.4588,75773
62407.0,45345.0,53461.0,32.0139,-95.066,75780
49087.0,40881.0,39554.0,32.7962,-95.4444,75783
49529.0,42634.0,36093.0,31.7978,-95.1488,75785
30515.0,300000.0,17872.0,32.1457,-95.1221,75789
65657.5,58227.5,55688.5,32.5302,-95.5951,75790
65862.5,54289.5,45730.0,32.2444,-95.237,75791
52710.0,40091.0,42273.0,32.4996,-95.1555,75792
57957.0,38087.0,53887.33,31.7209,-95.7137,75802
57769.0,44494.0,46614.0,31.4641,-95.9192,75831
31556.5,23999.0,29353.0,31.3161,-95.4581,75835
58968.0,52839.0,50729.0,31.6232,-95.5131,75839
56589.0,33567.0,55211.0,31.8185,-96.1227,75840
37940.0,25559.0,36116.0,31.4946,-95.4808,75844
39519.0,36718.0,29186.0,31.0555,-95.1697,75845
100110.0,41907.0,100239.0,31.2117,-96.2032,75846
59747.0,53097.0,45300.0,31.1033,-95.5194,75851
39902.0,30986.0,35474.0,31.6255,-96.2824,75860
54203.5,44342.0,41471.0,30.9615,-95.4225,75862
47973.0,41297.0,38789.0,31.3605,-94.6865,75901
87776.5,58797.0,70626.5,31.2955,-94.7674,75904
26825.0,21876.0,23910.0,31.6383,-95.075,75925
47586.0,30856.0,49134.0,31.2654,-94.1551,75929
28387.0,19677.0,24438.0,31.7904,-94.1752,75935
53818.0,52153.0,37523.0,31.4743,-94.4145,75937
57034.0,41693.5,49692.5,30.931,-94.4323,75938
54485.0,54868.0,35988.0,31.0023,-94.7921,75939
48337.0,40698.5,39140.5,31.1821,-94.7609,75941
40069.0,24243.0,44818.0,31.5691,-94.7417,75944
49807.0,31874.0,38525.0,31.2806,-93.7859,75948
50109.0,47651.5,44289.0,30.9309,-94.0059,75951
53679.0,36475.0,55037.0,31.9162,-94.1111,75954
51899.0,33284.0,47543.0,30.702,-93.9977,75956
62112.0,49048.0,50413.0,31.6478,-94.6496,75962
46071.5,38310.5,37877.0,31.6571,-94.6232,75963
24582.0,18980.0,24720.0,31.6791,-94.6629,75965
51154.5,36573.0,50958.0,30.8143,-93.7136,75966
44290.0,26690.5,46596.0,31.2669,-93.9749,75968
51605.0,300000.0,32954.0,31.4338,-94.8476,75969
43086.0,28041.0,48333.0,31.5299,-94.1109,75972
106425.0,106834.5,58135.5,32.6356,-97.14,76001
90511.5,194299.5,47869.0,32.6217,-97.0869,76002
66341.5,55388.0,48021.5,32.7726,-97.0899,76006
139380.5,138240.5,72438.5,32.6701,-97.6637,76008
51252.0,44899.0,36730.0,32.421,-97.1961,76009
51207.0,39126.33,46055.33,32.721,-97.0701,76010
35400.0,21810.0,38757.0,32.7404,-97.1082,76011
84520.67,74812.67,55959.0,32.755,-97.1318,76012
54847.5,43655.25,44731.0,32.7255,-97.1375,76013
55689.0,169535.0,36830.0,32.6986,-97.1,76014
51417.5,45061.0,36341.5,32.7031,-97.1346,76015
117916.0,300000.0,65558.0,32.6894,-97.2141,76016
75246.5,65978.0,48736.5,32.6639,-97.0903,76018
70221.0,61733.0,57379.33,32.8984,-97.5504,76020
90881.5,191786.5,48884.5,32.856,-97.1309,76021
57249.0,40824.0,40774.0,32.8001,-97.083,76022
57292.0,57880.0,36215.0,33.041,-97.6266,76023
83526.0,106689.86,51818.29,32.5377,-97.3006,76028
26250.0,16261.0,24214.0,32.3658,-97.3901,76031
50951.0,40832.5,39083.0,32.3663,-97.4143,76033
145999.5,140092.5,82057.0,32.9049,-97.1622,76034
84690.33,214226.0,41322.33,32.5955,-97.3738,76036
87078.25,131036.75,58359.5,32.8574,-97.0869,76039
78933.2,157643.2,48646.0,32.8259,-97.1194,76040
80334.0,69878.0,51343.0,32.2181,-97.7692,76043
76469.0,63409.0,55570.0,32.419,-97.5499,76044
67494.5,54893.5,50324.5,32.4444,-97.7679,76048
62179.0,46827.0,56173.0,32.4292,-97.6636,76049
73549.0,62686.0,54003.0,32.288,-97.2132,76050
77607.0,66852.33,51702.67,32.9359,-97.1015,76051
88044.0,83036.0,53060.0,32.9381,-97.3705,76052
81920.33,219420.33,55276.33,32.8304,-97.1904,76053
58883.0,50201.0,36477.0,32.3556,-97.292,76059
72038.5,166870.5,47937.0,32.6507,-97.1994,76060
129843.5,171330.5,63040.25,32.5768,-97.1138,76063
80497.75,132270.25,47022.5,32.4819,-96.9789,76065
34923.5,31444.5,25020.0,32.8214,-98.0869,76067
98559.0,85807.0,56493.0,32.2536,-97.5239,76070
76843.0,62292.0,56281.0,33.1344,-97.7054,76073
70031.0,56255.0,47681.0,33.11,-97.4576,76078
65115.0,300000.0,30882.0,32.4276,-97.1177,76084
60830.0,182229.0,35793.5,32.7532,-97.7929,76086
72358.25,125231.75,48727.75,32.7593,-97.816,76087
158531.0,300000.0,73545.0,32.9789,-97.161,76092
50891.5,43195.0,39497.5,32.7628,-97.3209,76102
108122.5,86835.0,76477.0,32.7795,-97.2458,76103
33959.67,17372.0,37203.33,32.729,-97.3229,76104
29880.0,20464.0,28324.5,32.719,-97.268,76105
45291.5,98614.0,31136.75,32.8032,-97.3516,76106
58689.5,46954.33,46644.67,32.7409,-97.3546,76107
64099.5,121684.25,37852.0,32.7582,-97.4984,76108
87735.0,178007.5,60435.5,32.6947,-97.3691,76109
53963.5,35410.0,54539.5,32.7001,-97.3369,76110
54335.0,300000.0,43913.0,32.7877,-97.3003,76111
44313.0,48483.0,28394.0,32.7525,-97.2083,76112
50843.67,123407.67,31645.0,32.7741,-97.3946,76114
39536.5,26723.5,36951.5,32.6849,-97.3312,76115
61574.8,55636.6,42398.6,32.7085,-97.4524,76116
69984.33,214021.0,51520.33,32.8188,-97.2754,76117
78245.5,66790.0,41262.5,32.8082,-97.209,76118
43595.33,81607.0,31710.33,32.6996,-97.2566,76119
57640.5,166764.5,32726.5,32.7603,-97.1833,76120
73020.0,70656.0,46706.0,32.6247,-97.3623,76123
94271.0,75656.0,60948.0,32.673,-97.4789,76126
69437.0,61870.5,37758.5,32.8506,-97.3155,76131
108824.5,100141.0,72562.5,32.67,-97.4004,76132
66457.2,61819.8,43147.0,32.6603,-97.3776,76133
60356.5,175890.0,35040.0,32.6555,-97.3376,76134
91380.0,183625.25,60478.75,32.8355,-97.4499,76135
91247.67,138823.33,49107.0,32.8787,-97.2927,76137
70040.0,66423.5,41359.0,32.8634,-97.2508,76148
31554.0,31202.0,19657.0,32.7883,-97.365,76164
70187.0,59982.0,40152.0,32.9291,-97.3272,76177
63978.33,55374.33,40880.0,32.8562,-97.409,76179
79921.0,71247.75,50803.25,32.8595,-97.2132,76180
36414.0,23255.0,43092.0,33.2169,-97.1508,76201
58051.33,37240.67,49703.0,33.1977,-97.1441,76205
75090.33,140633.0,49252.33,33.1829,-97.0949,76207
38682.0,30943.0,28818.0,33.2275,-97.1208,76209
94715.5,82067.5,56430.0,33.1555,-97.0982,76210
147517.0,300000.0,72534.0,33.0973,-97.1217,76226
89817.6,80235.0,49552.2,33.2591,-96.9758,76227
45788.0,39592.0,32264.0,33.5609,-97.8438,76230
85874.0,300000.0,53382.0,33.1896,-97.541,76234
49382.0,33649.0,43524.0,33.6305,-97.1219,76240
113399.0,300000.0,49271.5,32.917,-97.2856,76244
106433.0,300000.0,54816.0,33.0439,-97.3332,76247
106807.17,132968.67,57706.0,32.9275,-97.2391,76248
90671.0,77987.0,62515.0,33.2926,-97.2958,76249
81928.0,73512.0,53915.0,33.7366,-97.3545,76252
48949.0,30371.0,55932.0,33.7868,-97.7292,76255
82007.0,69268.0,55518.0,33.1723,-97.2329,76259
112500.0,300000.0,9129.0,32.9828,-97.2044,76262
56218.0,39924.0,39205.0,33.6512,-96.8714,76264
109360.0,108009.0,61624.5,33.2292,-97.125,76266
42743.0,32419.0,38818.5,33.9036,-98.5057,76301
73478.5,59619.5,59733.0,33.8686,-98.5136,76302
64309.0,55433.0,43714.0,33.8753,-98.3492,76303
37617.0,32172.0,27925.0,33.9347,-98.5344,76305
65878.0,177777.5,38086.5,33.9792,-98.5524,76306
71371.0,44043.0,70549.0,33.877,-98.5114,76308
39211.0,31744.5,28572.5,33.8926,-98.5228,76309
81170.5,77977.0,54843.0,33.8152,-98.5547,76310
24400.5,17792.0,24024.0,33.9899,-98.4807,76311
56073.0,300000.0,31742.0,34.061,-98.5563,76354
39100.0,30280.5,32210.0,34.031,-98.9203,76360
67462.0,54426.0,48336.0,33.6449,-98.1917,76365
48432.0,36772.0,39508.0,33.3641,-98.7585,76374
28961.0,14492.0,27448.0,34.1603,-99.3434,76384
61391.0,53638.0,43854.0,33.577,-98.4349,76389
50773.33,43483.0,37726.67,32.1203,-98.1277,76401
71130.0,178318.5,58795.5,32.736,-98.8257,76424
53007.0,41754.0,40978.0,33.2093,-97.7724,76426
51581.0,50345.0,39442.0,32.7273,-99.2957,76430
88535.0,64234.0,68366.0,33.3087,-97.8183,76431
64526.0,47702.0,58620.0,32.3923,-99.014,76437
45801.0,30892.0,39211.0,31.9057,-98.5848,76442
64102.0,47970.0,47602.0,32.1103,-98.5977,76444
24793.0,21384.0,21608.0,32.4174,-98.8062,76448
66961.5,46458.0,58975.5,33.1003,-98.5701,76450
52795.0,39471.0,48418.0,31.855,-98.3741,76455
62335.0,41616.0,53342.0,33.2122,-98.1648,76458
72022.0,59458.0,60650.0,32.2543,-98.3486,76461
44612.0,33806.0,37075.0,32.1532,-98.9899,76471
48361.0,30079.0,54158.0,32.676,-98.4831,76475
71345.0,50539.0,65135.0,32.3356,-97.8758,76476
57326.5,53881.5,34566.5,31.1154,-97.3428,76501
89300.5,72122.0,65653.5,31.0584,-97.3829,76502
45746.0,162685.0,37332.5,31.0831,-97.3647,76504
67553.33,56291.0,45732.0,31.0849,-97.4473,76513
33510.0,18716.0,37636.0,30.874,-97.1289,76518
46835.0,18863.0,46140.0,30.8369,-97.0305,76520
50276.0,41196.0,37748.6,31.1244,-97.9025,76522
69858.0,50492.0,62396.0,31.4239,-97.9805,76525
76355.5,60810.5,49462.0,30.6976,-97.7486,76527
64005.5,55566.5,43924.5,31.4391,-97.6517,76528
62101.0,45305.0,53574.0,30.7287,-97.431,76530
33599.0,300000.0,21892.0,31.7073,-98.1118,76531
78386.0,300000.0,66863.0,30.7887,-97.5781,76537
0.0,0.0,0.0,31.0688,-97.8291,76540
30937.0,27453.0,19399.0,31.1253,-97.7211,76541
55770.5,47830.0,46619.5,31.0398,-97.7692,76542
47894.25,105952.25,40060.0,31.1017,-97.6849,76543
40894.0,37095.0,14927.0,31.1178,-97.756,76544
93192.0,84145.0,49399.0,31.0514,-97.6708,76548
60349.0,51066.0,35711.33,31.0909,-97.7736,76549
57728.5,45091.5,46972.5,31.09,-98.0934,76550
51747.0,46321.0,36778.0,31.3385,-97.3225,76557
57659.0,48798.0,42179.0,31.0918,-96.9787,76570
91048.0,191136.5,65054.0,30.9536,-97.5062,76571
63968.0,56324.5,45809.5,30.5809,-97.4296,76574
62391.0,50974.0,53443.0,30.5978,-97.1358,76577
70857.0,62991.0,52802.0,30.5475,-97.3067,76578
69260.0,53714.0,58734.0,32.0071,-97.0139,76631
38890.0,163499.0,27520.5,31.3242,-97.067,76632
101371.0,88518.0,67417.0,31.5584,-97.4445,76638
43315.0,34211.0,35279.0,31.8946,-96.7147,76639
58466.0,300000.0,40299.0,31.6765,-97.1012,76640
44245.0,31544.0,32636.0,32.059,-96.8942,76641
55117.0,41454.5,47427.5,31.5291,-96.5702,76642
28286.0,21118.0,28660.0,31.9994,-97.1119,76645
48352.0,33346.5,45294.0,31.6655,-96.489,76667
59457.0,48965.0,39944.0,32.1215,-96.95,76670
47763.0,36059.0,43390.0,32.0159,-97.6061,76671
48326.0,44456.0,25960.0,31.8545,-96.9282,76676
62743.0,53703.5,47844.5,31.7738,-97.1197,76691
65772.67,50458.0,53122.33,31.8603,-97.3766,76692
61316.0,39775.0,53914.0,31.7995,-96.347,76693
36709.0,26802.0,38209.0,31.5662,-97.1162,76704
59365.0,300000.0,23676.0,31.5516,-97.0491,76705
52038.67,122046.67,36782.33,31.49,-97.1054,76706
34900.0,28472.67,26364.33,31.5525,-97.1552,76707
64198.0,53165.0,43674.5,31.5344,-97.1932,76710
78264.25,130570.25,52420.0,31.5039,-97.2249,76712
44553.5,35779.0,41218.25,31.7007,-98.9715,76801
48392.5,41112.0,38030.5,31.7578,-99.9251,76821
56338.0,51533.0,29881.0,31.8423,-99.1047,76823
61191.5,47513.5,45771.5,31.0883,-99.3331,76825
31867.0,23773.0,19934.0,31.8285,-99.3931,76834
55214.0,45239.0,51326.0,31.3829,-98.5968,76844
44728.0,27458.0,47871.0,30.4888,-99.7732,76849
63041.0,46503.0,52498.5,30.7255,-99.2331,76856
41756.0,29321.0,35336.0,31.1964,-98.7243,76877
55716.5,46744.0,39498.5,31.4541,-100.4594,76901
42115.4,83384.8,35954.6,31.4628,-100.4463,76903
55563.0,49070.0,39340.0,31.4303,-100.5261,76904
67474.5,180766.5,54629.5,31.4112,-100.4088,76905
57036.0,40052.0,51761.0,31.9178,-100.3602,76933
64222.0,51827.0,48100.0,30.5708,-100.644,76950
38570.5,21012.5,43393.0,29.7339,-95.3607,77004
203870.0,300000.0,66343.0,29.7087,-95.4355,77005
79589.5,52377.5,68246.5,29.7373,-95.394,77006
118940.0,111520.67,73562.67,29.7754,-95.4007,77007
92533.0,234498.0,66634.0,29.8001,-95.4115,77008
103363.0,300000.0,72096.0,29.807,-95.3654,77009
30681.0,20267.0,30585.0,29.7357,-95.301,77011
54670.0,46748.33,45900.0,29.7124,-95.2919,77012
43603.0,36774.0,26881.0,29.7886,-95.2278,77013
41445.0,27379.0,33881.5,29.9749,-95.4656,77014
42927.67,34324.33,32099.67,29.7771,-95.1825,77015
41574.33,33497.0,33015.0,29.8569,-95.3067,77016
48378.0,37755.0,42677.0,29.7039,-95.258,77017
81244.67,66169.0,61323.67,29.8242,-95.4167,77018
97541.0,84781.0,67441.0,29.757,-95.3859,77019
38746.0,30326.0,31505.75,29.7808,-95.2916,77020
54049.17,43916.67,44635.67,30.1954,-95.619,77021
48208.0,300000.0,37651.0,29.8242,-95.3657,77022
45813.25,103860.5,37694.5,29.7306,-95.3305,77023
144541.67,171939.33,84846.33,29.7663,-95.5426,77024
75016.5,60659.75,59424.75,29.6843,-95.4413,77025
25988.0,21362.67,20149.33,29.7998,-95.3279,77026
37034.5,26552.5,35203.5,29.8191,-95.295,77028
37779.0,30743.0,34580.0,29.7565,-95.2609,77029
121104.0,102799.0,79161.0,29.7069,-95.4118,77030
63355.67,56077.0,44636.33,29.6414,-95.5495,77031
76967.0,51439.0,67201.0,29.7573,-95.3627,77032
34846.0,30047.5,19973.5,29.6664,-95.3386,77033
58525.0,48815.0,38230.0,29.6294,-95.2177,77034
62768.33,50303.33,46401.33,29.6484,-95.4818,77035
36184.75,29782.0,29326.5,29.6974,-95.5442,77036
34996.0,25969.0,27782.0,29.9006,-95.3964,77037
52504.5,41824.5,39586.5,29.9059,-95.4404,77038
52217.0,47473.0,30724.0,29.9143,-95.345,77039
82598.0,133523.67,53349.0,29.8765,-95.5421,77040
74589.0,63897.0,55688.0,29.8571,-95.6131,77041
67825.0,121016.67,45373.0,29.7355,-95.5648,77042
71919.0,62643.0,41980.0,29.8596,-95.2044,77044
58685.0,50593.0,35825.0,29.6225,-95.4305,77045
58454.0,49999.0,36980.0,29.6105,-95.4032,77047
44803.0,35794.0,36687.0,29.6434,-95.3322,77048
62234.33,214330.33,38884.33,29.8359,-95.1746,77049
42962.0,30282.0,39922.0,29.6465,-95.3785,77051
50844.67,130378.67,33899.67,29.5946,-95.4649,77053
55124.33,131975.0,52468.33,29.6775,-95.4056,77054
109778.8,162891.0,77853.6,29.7917,-95.4956,77055
83882.0,144317.75,55563.25,29.7175,-95.4369,77056
91461.0,73569.0,65739.0,29.7478,-95.4889,77057
76146.0,180644.5,56195.0,29.549,-95.0956,77058
128623.0,222920.5,67264.5,29.6102,-95.1118,77059
57693.17,44134.5,45840.5,30.5529,-95.6765,77060
90413.0,67956.0,69153.0,29.659,-95.2992,77061
68421.67,61039.33,48580.67,29.5663,-95.1356,77062
74446.0,106083.25,51345.5,29.7337,-95.5314,77063
106177.0,213662.5,57132.0,29.9071,-95.5685,77064
79553.5,71177.5,46617.0,29.9506,-95.492,77066
50996.0,162468.5,31946.0,29.9585,-95.4493,77067
107641.0,90546.0,74971.0,30.0122,-95.4809,77068
161109.0,300000.0,75170.0,29.993,-95.5148,77069
71506.0,65430.0,47507.0,29.9754,-95.5771,77070
61953.0,41671.5,59181.0,29.6472,-95.5196,77071
51524.0,127126.0,38031.0,29.6959,-95.5821,77072
55817.33,52322.0,34743.0,29.9825,-95.3949,77073
59949.0,49350.5,54231.0,29.69,-95.5178,77074
53943.0,41986.0,45272.0,29.635,-95.2943,77075
50643.0,34372.0,44074.0,29.8524,-95.3728,77076
87794.0,65055.0,69922.6,29.7507,-95.6036,77077
135503.0,300000.0,70026.0,29.7722,-95.5906,77079
79269.0,72213.8,48478.2,29.8084,-95.5169,77080
24466.0,21377.0,14306.0,29.7016,-95.4845,77081
94447.5,88973.5,59385.0,29.7222,-95.6254,77082
52525.75,111276.25,33452.0,29.6905,-95.6422,77083
68299.83,142314.83,44695.17,29.829,-95.667,77084
69850.0,71688.0,34509.0,29.6156,-95.476,77085
31622.5,25247.0,27746.5,29.9184,-95.4926,77086
38825.67,118206.33,28981.67,29.6835,-95.3037,77087
49076.75,42246.0,33256.5,29.8701,-95.4526,77088
78880.33,157206.0,45277.33,29.5993,-95.2308,77089
73865.5,164675.5,45707.5,30.0013,-95.4454,77090
73295.6,161474.2,51879.6,29.8266,-95.4702,77092
41746.5,76875.33,30378.67,29.8593,-95.3431,77093
83313.0,71380.5,59645.5,29.9069,-95.6432,77095
94174.67,86942.67,57932.0,29.6723,-95.4952,77096
109506.4,146632.0,75205.6,29.7352,-95.4096,77098
42704.0,34333.88,36908.88,29.7263,-95.503,77099
84907.0,70589.0,59599.0,29.6611,-95.4701,77235
44222.0,36107.0,36842.0,30.2987,-95.4389,77301
73881.5,72935.5,48422.5,30.2118,-95.3218,77302
79831.0,64826.0,61118.0,30.2811,-95.4776,77304
54995.0,39848.0,41440.0,30.3607,-95.3113,77306
34286.0,23042.67,27023.33,30.7429,-95.6125,77320
48569.0,25214.0,54643.0,30.3077,-94.9949,77327
42705.0,28556.0,38982.0,30.5954,-95.1171,77331
52849.0,36793.0,61024.0,30.4877,-94.7676,77332
55257.5,49987.0,39125.5,30.6143,-94.9289,77335
71706.0,60475.0,45773.0,30.0173,-95.2862,77338
92417.0,154314.67,58947.33,30.0689,-95.2099,77339
88341.0,73501.0,64861.5,30.073,-95.1315,77345
80087.0,68943.0,44219.0,29.9871,-95.1776,77346
57852.0,57872.0,28261.0,30.8208,-94.9714,77350
80920.67,67091.33,59261.0,30.1951,-95.7601,77353
82554.0,60795.5,69072.0,30.4345,-95.6595,77356
59656.0,50466.5,44418.5,30.1444,-95.2242,77357
34945.0,19774.0,35603.0,30.6104,-95.4206,77358
59799.0,48974.0,46982.0,30.798,-95.0694,77360
60337.0,51569.0,47317.0,30.2868,-95.195,77372
98715.0,88095.67,58934.33,30.0636,-95.4002,77373
150053.0,136637.0,87449.0,30.1235,-95.5171,77375
106563.0,93804.0,79909.0,30.0739,-95.6672,77377
53572.0,43061.0,39091.0,30.3638,-95.4738,77378
103914.0,89269.75,65125.0,30.0286,-95.5245,77379
67227.0,300000.0,30292.0,30.1191,-95.4675,77380
120943.0,117335.0,69317.0,30.1869,-95.5156,77381
134223.0,210986.0,75917.0,30.212,-95.5429,77382
119421.0,107165.5,75998.0,30.1623,-95.4528,77385
81928.0,179212.0,53050.0,30.1464,-95.4179,77386
117727.0,109613.0,61288.0,30.0424,-95.4427,77388
126003.5,204199.0,66945.0,30.0976,-95.5205,77389
45861.5,158122.5,27546.5,29.9475,-95.2589,77396
97232.0,162023.0,57547.0,29.7032,-95.4852,77401
113309.5,194871.5,65828.5,29.6562,-95.7184,77406
49710.0,30273.0,54788.0,29.6214,-96.35,77412
68439.0,64415.5,45105.0,28.9403,-95.9759,77414
89667.0,65062.0,68785.0,29.5292,-95.9738,77417
93033.0,77358.0,68387.0,30.0308,-96.2726,77418
28652.0,21174.0,27090.0,28.8748,-96.2167,77419
115092.6,174232.6,67447.8,29.9722,-95.6306,77429
46745.0,35837.0,33752.0,29.4748,-96.1823,77435
41746.0,34301.0,35613.67,29.1295,-96.1939,77437
157504.0,170399.0,79495.0,29.6895,-95.8824,77441
41907.0,28597.0,37795.0,30.0964,-96.075,77445
72562.0,67197.5,50677.0,30.0229,-95.8539,77447
92344.0,300000.0,43798.0,29.8205,-95.7316,77449
138924.5,143355.5,76993.0,29.7658,-95.7122,77450
104574.67,97186.67,59577.67,29.5434,-95.5363,77459
76875.0,61829.0,55905.0,29.4408,-95.776,77461
47085.0,300000.0,19045.0,28.6606,-96.1871,77465
80341.0,166387.5,48923.5,29.8049,-96.0077,77466
105494.0,88979.0,68225.0,29.466,-95.6765,77469
67233.67,138039.33,42486.33,29.5538,-95.7894,77471
45883.0,40271.0,35158.0,29.7838,-96.1069,77474
74557.0,178426.0,51400.0,29.6238,-95.5631,77477
111141.0,101851.0,72156.0,29.6038,-95.5979,77478
124243.0,175642.17,66010.0,29.5673,-95.6436,77479
56566.0,42331.0,48483.0,29.0172,-95.6836,77480
46899.0,27501.0,41248.0,29.0927,-95.9035,77482
57546.5,49092.5,44026.5,30.1332,-95.9366,77484
60840.0,47821.0,40715.0,29.008,-95.5384,77486
59737.0,48904.0,48027.0,29.2963,-96.0843,77488
65202.0,47940.0,52627.0,29.614,-95.5188,77489
96300.5,201704.5,46291.5,29.8088,-95.802,77493
111058.5,100540.5,64501.5,29.7576,-95.7953,77494
85569.0,300000.0,57220.0,29.6705,-95.6325,77498
53964.0,45319.0,30235.0,29.6598,-95.241,77501
50160.83,42802.17,35164.83,29.6809,-95.2033,77502
53323.5,53120.5,37341.0,29.6988,-95.1572,77503
89136.0,78790.0,56332.0,29.6478,-95.1912,77504
40474.0,27360.0,38568.67,29.7115,-95.2047,77506
67757.0,64761.0,43629.0,29.4109,-95.1384,77510
71183.8,59529.4,53822.0,29.4222,-95.2771,77511
108019.0,300000.0,61531.0,29.2652,-95.4104,77515
73698.0,58263.5,54419.5,29.4908,-94.9817,77518
65114.67,79781.11,52340.89,29.7646,-94.9771,77522
45678.5,40764.0,34623.0,29.7817,-95.1365,77530
62286.67,133047.67,44529.33,29.9097,-95.0632,77532
52532.0,47309.0,25227.0,30.1134,-94.6116,77533
80461.5,74429.0,58266.5,29.2073,-95.347,77534
54934.67,138023.0,40993.0,30.0649,-94.8729,77535
115766.0,116007.0,52511.0,29.6929,-95.1011,77536
70859.0,61765.5,54826.5,29.4593,-95.0641,77539
65523.11,76895.56,42870.22,28.9975,-95.3915,77541
41738.0,36107.0,28343.0,29.524,-95.4695,77545
92604.4,113044.0,66080.4,29.5241,-95.1961,77546
53307.0,44231.0,46482.0,29.7358,-95.2468,77547
40431.0,33833.0,35535.0,29.3077,-94.7804,77550
63142.0,53909.0,48225.0,29.2819,-94.8209,77551
58249.33,82716.17,48661.5,29.3013,-94.8126,77553
68533.0,58050.0,48870.0,29.3036,-95.0324,77563
47324.8,34973.0,41128.4,29.3682,-94.9782,77568
66178.17,96959.5,45463.67,29.6516,-95.0387,77571
98822.33,86547.33,58087.33,29.5047,-95.0825,77573
49157.0,29869.0,48967.0,30.0451,-94.7373,77575
118174.0,202521.0,73069.5,29.8659,-94.8769,77580
87931.0,300000.0,54746.0,29.3471,-95.4962,77583
106753.0,300000.0,64627.0,29.5397,-95.3052,77584
91699.0,76593.0,67322.0,29.5916,-95.0125,77586
90304.67,79149.67,55968.67,29.557,-95.3122,77588
45507.33,35998.67,38342.67,29.3889,-94.9141,77590
43063.0,32372.0,31683.0,29.5258,-95.1129,77598
99902.0,100384.0,50232.0,30.0219,-93.8838,77611
30928.0,22516.0,29894.0,30.4353,-93.9686,77612
73297.0,45914.0,70227.0,30.0493,-94.2972,77613
49551.0,34613.0,38358.0,30.3242,-93.8198,77614
72405.0,58285.0,60858.0,29.9561,-93.9205,77619
34353.0,300000.0,26487.0,30.3716,-94.356,77625
74664.0,59753.0,54924.0,29.9668,-94.006,77627
67333.5,52365.0,50584.0,30.1104,-93.7335,77631
66955.0,61587.0,54212.0,30.1537,-93.8701,77632
45960.33,32359.33,42718.0,29.9206,-93.9151,77640
42884.75,28607.5,38190.25,29.9373,-93.9197,77642
81316.0,75028.0,58067.0,29.9767,-93.9464,77651
0.0,0.0,0.0,29.6136,-94.082,77655
41915.5,31628.0,37210.0,30.376,-94.2038,77656
67201.0,50272.0,43337.0,30.2143,-94.2135,77657
69271.0,69740.0,44421.0,30.6829,-94.2159,77660
64939.0,58093.0,46542.67,30.1287,-93.9958,77662
84246.0,86592.0,40814.0,30.5253,-94.4487,77664
59715.0,40825.0,56417.0,29.7693,-94.4278,77665
37375.5,26786.5,37288.0,30.0643,-94.0971,77701
31335.67,21745.0,27636.67,30.1218,-94.1215,77703
16493.75,13739.0,12440.0,30.0168,-94.0693,77705
54836.0,166776.0,32236.0,30.0958,-94.156,77706
