,popultion,zipcode_str,state,county
16348,6397,49269,MI,Jackson County
16349,5615,49270,MI,Monroe County
16350,1928,49271,MI,Hillsdale County
16351,2124,49272,MI,Jackson County
16352,3572,49274,MI,Hillsdale County
16353,947,49276,MI,Lenawee County
16354,3103,49277,MI,Jackson County
16355,770,49279,MI,Lenawee County
16356,373,49282,MI,Hillsdale County
16357,4450,49283,MI,Jackson County
16358,2956,49284,MI,Jackson County
16359,5797,49285,MI,Ingham County
16360,14622,49286,MI,Lenawee County
16361,1879,49287,MI,Lenawee County
16362,1520,49288,MI,Hillsdale County
16363,173,49289,MI,Lenawee County
16364,20101,49301,MI,Kent County
16365,8356,49302,MI,Kent County
16366,1114,49303,MI,Muskegon County
16367,3961,49304,MI,Lake County
16368,2125,49305,MI,Mecosta County
16369,10083,49306,MI,Kent County
16370,20737,49307,MI,Mecosta County
16371,1588,49309,MI,Newaygo County
16372,3570,49310,MI,Isabella County
16373,289,49312,MI,Newaygo County
16374,21996,49315,MI,Kent County
16375,21940,49316,MI,Kent County
16376,1485,49318,MI,Muskegon County
16377,16507,49319,MI,Kent County
16378,79,49320,MI,Mecosta County
16379,16875,49321,MI,Kent County
16380,1635,49322,MI,Montcalm County
16381,9853,49323,MI,Allegan County
16382,1810,49325,MI,Barry County
16383,4032,49326,MI,Kent County
16384,8518,49327,MI,Newaygo County
16385,3970,49328,MI,Allegan County
16386,8651,49329,MI,Montcalm County
16387,5384,49330,MI,Kent County
16388,17454,49331,MI,Kent County
16389,3165,49332,MI,Mecosta County
16390,10917,49333,MI,Barry County
16391,500,49335,MI,Allegan County
16392,4465,49336,MI,Mecosta County
16393,11442,49337,MI,Newaygo County
16394,1587,49338,MI,Mecosta County
16395,2159,49339,MI,Montcalm County
16396,2963,49340,MI,Mecosta County
16397,35546,49341,MI,Kent County
16398,2043,49342,MI,Mecosta County
16399,6079,49343,MI,Kent County
16400,3662,49344,MI,Allegan County
16401,13505,49345,MI,Kent County
16402,5228,49346,MI,Mecosta County
16403,1343,49347,MI,Montcalm County
16404,12130,49348,MI,Allegan County
16405,8098,49349,MI,Newaygo County
16406,22253,49401,MI,Ottawa County
16407,1236,49402,MI,Mason County
16408,2424,49403,MI,Ottawa County
16409,9079,49404,MI,Ottawa County
16410,1408,49405,MI,Mason County
16411,869,49406,MI,Allegan County
16412,9337,49408,MI,Allegan County
16413,1954,49410,MI,Mason County
16414,1536,49411,MI,Mason County
16415,11074,49412,MI,Newaygo County
16416,6870,49415,MI,Muskegon County
16417,30714,49417,MI,Ottawa County
16418,27986,49418,MI,Kent County
16419,8125,49419,MI,Allegan County
16420,6592,49420,MI,Oceana County
16421,5933,49421,MI,Oceana County
16422,45559,49423,MI,Ottawa County
16423,47218,49424,MI,Ottawa County
16424,3737,49425,MI,Muskegon County
16425,34783,49426,MI,Ottawa County
16426,27298,49428,MI,Ottawa County
16427,17175,49431,MI,Mason County
16428,14,49434,MI,Ottawa County
16429,4172,49435,MI,Ottawa County
16430,1574,49436,MI,Oceana County
16431,6934,49437,MI,Muskegon County
16432,807,49440,MI,Muskegon County
16433,36012,49441,MI,Muskegon County
16434,41550,49442,MI,Muskegon County
16435,29178,49444,MI,Muskegon County
16436,20047,49445,MI,Muskegon County
16437,2507,49446,MI,Oceana County
16438,3795,49448,MI,Ottawa County
16439,2404,49449,MI,Oceana County
16440,3609,49450,MI,Allegan County
16441,6144,49451,MI,Muskegon County
16442,2026,49452,MI,Oceana County
16443,2651,49453,MI,Allegan County
16444,4882,49454,MI,Mason County
16445,4662,49455,MI,Oceana County
16446,19041,49456,MI,Ottawa County
16447,10619,49457,MI,Muskegon County
16448,54,49458,MI,Mason County
16449,1226,49459,MI,Oceana County
16450,8161,49460,MI,Ottawa County
16451,9418,49461,MI,Muskegon County
16452,28961,49464,MI,Ottawa County
16453,35484,49503,MI,Kent County
16454,38877,49504,MI,Kent County
16455,31720,49505,MI,Kent County
16456,33741,49506,MI,Kent County
16457,38390,49507,MI,Kent County
16458,41139,49508,MI,Kent County
16459,26495,49509,MI,Kent County
16460,17117,49512,MI,Kent County
16461,29051,49519,MI,Kent County
16462,29326,49525,MI,Kent County
16463,21349,49534,MI,Kent County
16464,9586,49544,MI,Kent County
16465,33178,49546,MI,Kent County
16466,31938,49548,MI,Kent County
16467,21061,49601,MI,Wexford County
16468,260,49611,MI,Antrim County
16469,1114,49612,MI,Antrim County
16470,703,49613,MI,Manistee County
16471,2753,49614,MI,Manistee County
16472,4116,49615,MI,Antrim County
16473,2263,49616,MI,Benzie County
16474,3203,49617,MI,Benzie County
16475,758,49618,MI,Wexford County
16476,1156,49619,MI,Manistee County
16477,2684,49620,MI,Wexford County
16478,3241,49621,MI,Leelanau County
16479,2443,49622,MI,Antrim County
16480,1099,49623,MI,Lake County
16481,1260,49625,MI,Manistee County
16482,362,49626,MI,Manistee County
16483,186,49627,MI,Antrim County
16484,163,49628,MI,Benzie County
16485,2104,49629,MI,Antrim County
16486,1430,49630,MI,Leelanau County
16487,6174,49631,MI,Osceola County
16488,1246,49632,MI,Missaukee County
16489,3717,49633,MI,Kalkaska County
16490,157,49634,MI,Manistee County
16491,3623,49635,MI,Benzie County
16492,403,49636,MI,Leelanau County
16493,3256,49637,MI,Grand Traverse County
16494,962,49638,MI,Wexford County
16495,2203,49639,MI,Osceola County
16496,1355,49640,MI,Benzie County
16497,768,49642,MI,Lake County
16498,6406,49643,MI,Grand Traverse County
16499,2008,49644,MI,Lake County
16500,1457,49645,MI,Manistee County
16501,8290,49646,MI,Kalkaska County
16502,2153,49648,MI,Antrim County
16503,8078,49649,MI,Grand Traverse County
16504,3256,49650,MI,Benzie County
16505,7790,49651,MI,Missaukee County
16506,1797,49653,MI,Leelanau County
16507,576,49654,MI,Leelanau County
16508,3077,49655,MI,Osceola County
16509,1608,49656,MI,Lake County
16510,3731,49657,MI,Missaukee County
16511,6838,49659,MI,Antrim County
16512,14166,49660,MI,Manistee County
16513,6134,49663,MI,Wexford County
16514,1937,49664,MI,Leelanau County
16515,4236,49665,MI,Osceola County
16516,0,49666,MI,Grand Traverse County
16517,471,49667,MI,Missaukee County
16518,3581,49668,MI,Wexford County
16519,2127,49670,MI,Leelanau County
16520,72,49674,MI,Leelanau County
16521,1035,49675,MI,Manistee County
16522,3659,49676,MI,Kalkaska County
16523,7209,49677,MI,Osceola County
16524,1294,49679,MI,Osceola County
16525,1739,49680,MI,Kalkaska County
16526,4334,49682,MI,Leelanau County
16527,2144,49683,MI,Benzie County
16528,39614,49684,MI,Grand Traverse County
16529,32747,49686,MI,Grand Traverse County
16530,2609,49688,MI,Osceola County
16531,1482,49689,MI,Manistee County
16532,6931,49690,MI,Grand Traverse County
16533,865,49701,MI,Emmet County
16534,861,49705,MI,Cheboygan County
16535,4493,49706,MI,Emmet County
16536,22037,49707,MI,Alpena County
16537,3649,49709,MI,Montmorency County
16538,556,49710,MI,Chippewa County
16539,8055,49712,MI,Charlevoix County
16540,1923,49713,MI,Charlevoix County
16541,3202,49715,MI,Chippewa County
16542,857,49716,MI,Emmet County
16543,198,49717,MI,Cheboygan County
16544,741,49718,MI,Emmet County
16545,1320,49719,MI,Mackinac County
16546,8917,49720,MI,Charlevoix County
16547,14291,49721,MI,Cheboygan County
16548,278,49722,MI,Emmet County
16549,1166,49724,MI,Chippewa County
16550,637,49725,MI,Chippewa County
16551,1120,49726,MI,Chippewa County
16552,7397,49727,MI,Charlevoix County
16553,250,49728,MI,Chippewa County
16554,1461,49729,MI,Antrim County
16555,2010,49730,MI,Antrim County
16556,2354,49733,MI,Crawford County
16557,19577,49735,MI,Otsego County
16558,497,49736,MI,Chippewa County
16559,9625,49738,MI,Crawford County
16560,7094,49740,MI,Emmet County
16561,837,49743,MI,Presque Isle County
16562,980,49744,MI,Alpena County
16563,1016,49745,MI,Mackinac County
16564,3519,49746,MI,Montmorency County
16565,1946,49747,MI,Alpena County
16566,174,49748,MI,Chippewa County
16567,3947,49749,MI,Cheboygan County
16568,2066,49751,MI,Otsego County
16569,794,49752,MI,Chippewa County
16570,1890,49753,MI,Alpena County
16571,1978,49755,MI,Emmet County
16572,3433,49756,MI,Montmorency County
16573,763,49757,MI,Mackinac County
16574,1541,49759,MI,Presque Isle County
16575,656,49760,MI,Mackinac County
16576,545,49762,MI,Mackinac County
16577,202,49764,MI,Emmet County
16578,3837,49765,MI,Presque Isle County
16579,2212,49766,MI,Alpena County
16580,357,49768,MI,Chippewa County
16581,1657,49769,MI,Emmet County
16582,17148,49770,MI,Emmet County
16583,2012,49774,MI,Chippewa County
16584,76,49775,MI,Mackinac County
16585,1772,49776,MI,Presque Isle County
16586,1744,49777,MI,Presque Isle County
16587,4553,49779,MI,Presque Isle County
16588,1781,49780,MI,Chippewa County
16589,4014,49781,MI,Mackinac County
16590,584,49782,MI,Charlevoix County
16591,19672,49783,MI,Chippewa County
16592,6298,49788,MI,Chippewa County
16593,331,49791,MI,Cheboygan County
16594,281,49793,MI,Chippewa County
16595,2119,49795,MI,Otsego County
16596,335,49796,MI,Charlevoix County
16597,2309,49799,MI,Cheboygan County
16598,11583,49801,MI,Dickinson County
16599,6104,49802,MI,Dickinson County
16600,178,49805,MI,Keweenaw County
16601,549,49806,MI,Alger County
16602,3141,49807,MI,Delta County
16603,217,49808,MI,Marquette County
16604,954,49812,MI,Menominee County
16605,1356,49814,MI,Marquette County
16606,426,49815,MI,Dickinson County
16607,602,49816,MI,Alger County
16608,578,49817,MI,Schoolcraft County
16609,917,49818,MI,Delta County
16610,20,49819,MI,Marquette County
16611,190,49820,MI,Mackinac County
16612,1207,49821,MI,Menominee County
16613,290,49822,MI,Alger County
16614,206,49825,MI,Alger County
16615,191,49826,MI,Alger County
16616,940,49827,MI,Mackinac County
16617,17345,49829,MI,Delta County
16618,810,49831,MI,Dickinson County
16619,289,49833,MI,Marquette County
16620,281,49834,MI,Dickinson County
16621,877,49835,MI,Delta County
16622,883,49836,MI,Schoolcraft County
16623,9590,49837,MI,Delta County
16624,556,49838,MI,Mackinac County
16625,380,49839,MI,Alger County
16626,692,49840,MI,Schoolcraft County
16627,7331,49841,MI,Marquette County
16628,986,49847,MI,Menominee County
16629,99,49848,MI,Menominee County
16630,12734,49849,MI,Marquette County
16631,119,49852,MI,Dickinson County
16632,1273,49853,MI,Luce County
16633,6264,49854,MI,Schoolcraft County
16634,33500,49855,MI,Marquette County
16635,11808,49858,MI,Menominee County
16636,490,49861,MI,Marquette County
16637,5224,49862,MI,Alger County
16638,165,49863,MI,Menominee County
16639,88,49864,MI,Delta County
16640,8040,49866,MI,Marquette County
16641,5279,49868,MI,Luce County
16642,3292,49870,MI,Dickinson County
16643,484,49871,MI,Marquette County
16644,181,49872,MI,Delta County
16645,117,49873,MI,Menominee County
16646,1046,49874,MI,Menominee County
16647,1034,49876,MI,Dickinson County
16648,36,49877,MI,Dickinson County
16649,3584,49878,MI,Delta County
16650,830,49879,MI,Marquette County
16651,1073,49880,MI,Delta County
16652,345,49881,MI,Dickinson County
16653,134,49883,MI,Schoolcraft County
16654,376,49884,MI,Alger County
16655,2302,49885,MI,Marquette County
16656,635,49886,MI,Menominee County
16657,2594,49887,MI,Menominee County
16658,715,49891,MI,Alger County
16659,1930,49892,MI,Dickinson County
16660,1728,49893,MI,Menominee County
16661,621,49894,MI,Delta County
16662,616,49895,MI,Alger County
16663,1591,49896,MI,Menominee County
16664,341,49901,MI,Keweenaw County
16665,175,49902,MI,Iron County
16666,123,49903,MI,Iron County
16667,1987,49905,MI,Houghton County
16668,3725,49908,MI,Baraga County
16669,295,49910,MI,Ontonagon County
16670,2795,49911,MI,Gogebic County
16671,908,49912,MI,Ontonagon County
16672,7222,49913,MI,Houghton County
16673,468,49915,MI,Iron County
16674,3105,49916,MI,Houghton County
16675,255,49917,MI,Houghton County
16676,104,49918,MI,Keweenaw County
16677,231,49919,MI,Baraga County
16678,4139,49920,MI,Iron County
16679,286,49921,MI,Houghton County
16680,654,49922,MI,Houghton County
16681,462,49925,MI,Ontonagon County
16682,461,49927,MI,Iron County
16683,167,49929,MI,Ontonagon County
16684,7072,49930,MI,Houghton County
16685,9820,49931,MI,Houghton County
16686,937,49934,MI,Houghton County
16687,5979,49935,MI,Iron County
16688,7545,49938,MI,Gogebic County
16689,68,49942,MI,Houghton County
16690,2639,49945,MI,Houghton County
16691,3822,49946,MI,Baraga County
16692,1717,49947,MI,Gogebic County
16693,491,49948,MI,Ontonagon County
16694,1315,49950,MI,Keweenaw County
16695,89,49952,MI,Houghton County
16696,2692,49953,MI,Ontonagon County
16697,541,49955,MI,Houghton County
16698,842,49958,MI,Houghton County
16699,325,49959,MI,Gogebic County
16700,179,49960,MI,Ontonagon County
16701,96,49961,MI,Houghton County
16702,160,49962,MI,Baraga County
16703,851,49963,MI,Houghton County
16704,508,49965,MI,Houghton County
16705,515,49967,MI,Ontonagon County
16706,2120,49968,MI,Gogebic County
16707,1248,49969,MI,Gogebic County
16708,229,49970,MI,Baraga County
16709,452,49971,MI,Ontonagon County
16710,575,50001,IA,Warren County
16711,1364,50002,IA,Adair County
16712,6893,50003,IA,Dallas County
16713,1007,50005,IA,Marshall County
16714,1524,50006,IA,Hardin County
16715,595,50007,IA,Polk County
16716,978,50008,IA,Wayne County
16717,18600,50009,IA,Polk County
16718,32111,50010,IA,Story County
16719,1587,50011,IA,Story County
16720,4743,50012,IA,Story County
16721,29725,50014,IA,Story County
16722,1198,50020,IA,Cass County
16723,24993,50021,IA,Polk County
16724,8148,50022,IA,Cass County
16725,33001,50023,IA,Polk County
16726,3107,50025,IA,Audubon County
16727,612,50026,IA,Guthrie County
16728,312,50027,IA,Mahaska County
16729,1499,50028,IA,Jasper County
16730,651,50029,IA,Guthrie County
16731,104,50032,IA,Polk County
16732,41,50033,IA,Madison County
16733,365,50034,IA,Hamilton County
16734,6562,50035,IA,Polk County
16735,16251,50036,IA,Boone County
16736,72,50038,IA,Dallas County
16737,319,50039,IA,Dallas County
16738,53,50041,IA,Franklin County
16739,267,50042,IA,Audubon County
16740,1088,50044,IA,Marion County
16741,1401,50046,IA,Story County
16742,5931,50047,IA,Warren County
16743,784,50048,IA,Guthrie County
16744,6604,50049,IA,Lucas County
16745,706,50050,IA,Greene County
16746,361,50051,IA,Marshall County
16747,166,50052,IA,Wayne County
16748,2908,50054,IA,Jasper County
16749,917,50055,IA,Story County
16750,1459,50056,IA,Story County
16751,256,50057,IA,Marion County
16752,2107,50058,IA,Carroll County
16753,2512,50060,IA,Wayne County
16754,1599,50061,IA,Warren County
16755,677,50062,IA,Marion County
16756,2734,50063,IA,Dallas County
16757,122,50064,IA,Greene County
16758,620,50065,IA,Decatur County
16759,299,50066,IA,Dallas County
16760,225,50067,IA,Decatur County
16761,272,50068,IA,Lucas County
16762,1151,50069,IA,Dallas County
16763,1567,50070,IA,Dallas County
16764,909,50071,IA,Wright County
16765,2468,50072,IA,Madison County
16766,1120,50073,IA,Polk County
16767,432,50074,IA,Ringgold County
16768,851,50075,IA,Hamilton County
16769,1591,50076,IA,Audubon County
16770,137,50078,IA,Marshall County
16771,78,50101,IA,Wright County
16772,99,50102,IA,Hardin County
16773,399,50103,IA,Decatur County
16774,105,50104,IA,Keokuk County
16775,1219,50105,IA,Story County
16776,1065,50106,IA,Marshall County
16777,1116,50107,IA,Greene County
16778,385,50108,IA,Decatur County
16779,2826,50109,IA,Dallas County
16780,12346,50111,IA,Polk County
16781,11532,50112,IA,Poweshiek County
16782,2791,50115,IA,Guthrie County
16783,313,50116,IA,Marion County
16784,78,50117,IA,Audubon County
16785,1027,50118,IA,Warren County
16786,518,50119,IA,Marion County
16787,318,50120,IA,Marshall County
16788,1462,50122,IA,Hardin County
16789,688,50123,IA,Wayne County
16790,3864,50124,IA,Story County
16791,19792,50125,IA,Warren County
16792,6879,50126,IA,Hardin County
16793,18,50127,IA,Jasper County
16794,387,50128,IA,Guthrie County
16795,4933,50129,IA,Greene County
16796,1661,50130,IA,Hamilton County
16797,19683,50131,IA,Polk County
16798,235,50132,IA,Hamilton County
16799,403,50133,IA,Ringgold County
16800,701,50134,IA,Story County
16801,1770,50135,IA,Jasper County
16802,422,50136,IA,Keokuk County
16803,11324,50138,IA,Marion County
16804,1535,50139,IA,Warren County
16805,3191,50140,IA,Decatur County
16806,626,50141,IA,Marshall County
16807,988,50142,IA,Marshall County
16808,647,50143,IA,Mahaska County
16809,2703,50144,IA,Decatur County
16810,385,50146,IA,Dallas County
16811,380,50147,IA,Wayne County
16812,397,50148,IA,Marshall County
16813,922,50149,IA,Union County
16814,928,50150,IA,Monroe County
16815,555,50151,IA,Lucas County
16816,836,50153,IA,Jasper County
16817,418,50154,IA,Story County
16818,292,50155,IA,Madison County
16819,4268,50156,IA,Boone County
16820,942,50157,IA,Poweshiek County
16821,31273,50158,IA,Marshall County
16822,452,50160,IA,Warren County
16823,1738,50161,IA,Story County
16824,1297,50162,IA,Marshall County
16825,723,50163,IA,Marion County
16826,554,50164,IA,Guthrie County
16827,113,50165,IA,Wayne County
16828,1630,50166,IA,Warren County
16829,497,50167,IA,Dallas County
16830,644,50168,IA,Jasper County
16831,3259,50169,IA,Polk County
16832,2623,50170,IA,Jasper County
16833,2753,50171,IA,Poweshiek County
16834,820,50173,IA,Tama County
16835,1403,50174,IA,Clarke County
16836,8432,50201,IA,Story County
16837,558,50206,IA,Hardin County
16838,2466,50207,IA,Mahaska County
16839,20545,50208,IA,Jasper County
16840,1633,50210,IA,Warren County
16841,12282,50211,IA,Warren County
16842,3194,50212,IA,Boone County
16843,6877,50213,IA,Clarke County
16844,874,50214,IA,Marion County
16845,2548,50216,IA,Guthrie County
16846,612,50217,IA,Greene County
16847,155,50218,IA,Madison County
16848,13802,50219,IA,Marion County
16849,9140,50220,IA,Dallas County
16850,553,50222,IA,Madison County
16851,542,50223,IA,Boone County
16852,2895,50225,IA,Marion County
16853,5919,50226,IA,Polk County
16854,32,50227,IA,Franklin County
16855,2673,50228,IA,Jasper County
16856,755,50229,IA,Warren County
16857,1059,50230,IA,Hardin County
16858,188,50231,IA,Hamilton County
16859,474,50232,IA,Jasper County
16860,1355,50233,IA,Dallas County
16861,588,50234,IA,Marshall County
16862,384,50235,IA,Greene County
16863,1606,50236,IA,Story County
16864,3413,50237,IA,Polk County
16865,1303,50238,IA,Lucas County
16866,159,50239,IA,Marshall County
16867,2875,50240,IA,Madison County
16868,520,50242,IA,Poweshiek County
16869,187,50243,IA,Story County
16870,1923,50244,IA,Story County
16871,667,50246,IA,Hamilton County
16872,2199,50247,IA,Marshall County
